time,tag_id,distance,bearing
1782922370.571439,12,0.308909,-0.053592
1782922371.404655,12,0.295665,-0.054853
1782922372.2045429,12,0.285161,-0.188435
1782922372.9044437,12,0.314122,-0.326411
1782922375.804036,1,1.136033,0.350228
1782922376.5372655,1,1.279204,0.137164
1782922377.237301,1,1.279204,0.137164
1782922377.9705307,1,1.279025,0.129877
1782922379.237019,1,1.198259,0.134223
1782922379.9702497,1,1.191020,0.139316
1782922380.770137,1,1.152198,0.140401
1782922381.5033674,1,1.130144,0.140438
1782922382.7698555,1,1.262739,0.059803
1782922383.5364137,1,1.249728,0.057436
1782922384.2696443,1,1.234067,0.057437
1782922385.0362062,1,1.167045,0.057310
1782922386.336065,1,1.130910,0.060837
1782922387.0026376,1,1.106631,0.059974
1782922387.7691963,1,1.098286,0.060967
1782922388.5024273,1,1.082318,0.063780
1782922389.8022447,1,1.030714,0.067628
1782922390.5688026,1,1.043737,0.067651
1782922391.3353617,1,1.005127,0.070401
1782922392.0685914,1,0.983839,0.070229
1782922393.3350163,1,0.956618,0.077070
1782922394.0682468,1,0.929792,0.077501
1782922394.0682468,17,1.262038,0.382664
1782922394.801477,1,0.890028,0.078126
1782922394.801477,17,1.232641,0.384041
1782922395.5013778,1,0.841683,0.078785
1782922396.2679372,1,0.807732,0.088043
1782922396.967838,1,0.773704,0.086837
1782922397.7010682,1,0.739734,0.093956
1782922398.4676273,1,0.726008,0.095407
1782922399.200857,1,0.779925,-0.011584
1782922406.3666313,21,0.933176,0.266113
1782922407.8330915,12,0.611539,0.361395
1782922408.5996501,12,0.611539,0.361395
1782922410.6992636,12,0.586813,0.369468
1782922411.399165,12,0.587827,0.372152
1782922412.8656254,12,0.584393,0.376771
1782922413.8654842,12,0.571671,0.380712
1782922413.8654842,21,1.471845,-0.136692
1782922415.2319593,12,0.557051,0.387956
1782922415.2319593,21,1.446633,-0.145566
1782922416.3984609,12,0.561019,0.393580
1782922416.3984609,21,1.381985,-0.147135
1782922417.5316353,12,0.533348,0.399080
1782922417.5316353,21,1.230238,-0.156582
1782922418.4982343,21,1.314729,-0.159617
1782922419.6647363,21,1.150957,-0.169898
1782922420.5979388,21,1.049444,-0.173822
1782922421.5978005,21,1.107942,-0.176998
1782922422.4310133,21,1.007413,-0.304085
1782922423.764159,21,1.035476,-0.174351
1782922424.597375,21,1.031994,-0.174518
1782922425.3639345,21,1.288707,-0.073337
1782922426.5971437,21,1.216691,-0.066457
1782922427.497017,21,1.211982,-0.069239
1782922428.796834,21,1.167032,-0.070593
1782922429.8633513,21,1.151736,-0.072035
1782922430.7632244,21,1.120353,-0.077048
1782922431.6964262,21,1.090271,-0.078041
1782922432.596299,21,1.043519,-0.079702
1782922433.4628437,21,1.016610,-0.083764
1782922434.196115,21,0.985486,-0.087919
1782922434.9626737,21,0.941314,-0.087699
1782922436.1958334,21,0.942383,-0.067283
1782922437.0290494,21,0.931495,0.033644
1782922437.895595,21,0.755580,0.154610
1782922438.7288103,21,0.679367,0.291858
1782922440.1286135,21,0.933361,0.394536
1782922449.2273924,34,1.395946,0.207896
1782922449.9940653,34,1.408000,0.207715
1782922452.826999,34,1.307638,0.216793
1782922453.5935583,34,1.114509,0.222763
1782922454.3601165,34,1.114509,0.222763
1782922455.160004,34,1.114509,0.222763
1782922456.4598215,34,1.127766,0.229278
1782922457.2263799,34,1.040815,0.232697
1782922458.0929494,34,0.980217,0.242704
1782922458.8595078,34,0.980217,0.242704
1782922459.6593952,34,0.878426,0.248344
1782922460.4592853,34,0.947913,0.252515
1782922461.2591703,34,0.892128,0.255132
1782922461.9590714,34,0.861279,0.257367
1782922464.1254334,34,0.833257,0.267095
1782922465.058636,34,0.854993,0.274298
1782922466.3250194,34,0.880331,0.283183
1782922467.091578,34,0.939764,0.290635
1782922467.8248072,34,0.949772,0.294765
1782922468.591366,34,0.981336,0.299475
1782922469.7911978,34,1.082256,0.306835
1782922470.6244137,34,1.359928,0.378257
1782922476.4570334,50,0.937818,-0.374790
1782922478.223452,50,0.579213,-0.218289
1782922479.1566532,50,0.545500,-0.171858
1782922479.923212,50,0.754076,-0.053471
1782922479.923212,7,1.497473,0.354310
1782922480.623113,50,0.717061,-0.041519
1782922481.3896725,50,0.679661,-0.044281
1782922482.5562265,50,0.626814,-0.049993
1782922483.2894573,50,0.597125,-0.050129
1782922483.9893591,50,0.561616,-0.053309
1782922484.755917,50,0.510051,-0.055611
1782922486.0557342,50,0.450977,-0.067714
1782922487.022265,50,0.419320,-0.083536
1782922487.9554665,50,0.405432,-0.086035
1782922489.2886121,50,0.393965,-0.088332
1782922490.0884998,50,0.436149,-0.183390
1782922490.921604,50,0.429055,-0.261312
1782922492.2547495,50,0.524808,-0.323662
1782922493.0546372,50,0.529988,-0.327975
1782922506.7194636,49,1.498856,-0.372542
1782922513.2518783,26,1.348771,0.156731
1782922514.7517169,26,1.310205,0.163104
1782922516.0515327,26,1.221641,0.176655
1782922516.984735,26,1.155835,0.184397
1782922517.8846076,54,0.915149,-0.392141
1782922517.8846076,26,0.996261,0.196875
