time,x,y,theta
1782922351.0285847,1.279279,-6.377570,-0.718072
1782922351.0768378,1.279746,-6.377945,-0.724852
1782922351.1246939,1.280238,-6.378355,-0.731488
1782922351.1746407,1.280676,-6.378780,-0.736800
1782922351.2216978,1.281415,-6.379522,-0.738716
1782922351.2686493,1.282339,-6.380336,-0.739417
1782922351.316767,1.283379,-6.381073,-0.739417
1782922351.3645318,1.284338,-6.381881,-0.739417
1782922351.4143229,1.285435,-6.383004,-0.739417
1782922351.4606943,1.286240,-6.383749,-0.739417
1782922351.5248227,1.287506,-6.384962,-0.739417
1782922351.5748262,1.288500,-6.385963,-0.739417
1782922351.6216464,1.289546,-6.386852,-0.739417
1782922351.668722,1.290627,-6.387933,-0.739417
1782922351.717121,1.291622,-6.388762,-0.740302
1782922351.7644305,1.292482,-6.389520,-0.740302
1782922351.8291416,1.293705,-6.390553,-0.740950
1782922351.8768036,1.294700,-6.391500,-0.741471
1782922351.9248002,1.295661,-6.392394,-0.741472
1782922351.9746404,1.296665,-6.393342,-0.741472
1782922352.0216792,1.297611,-6.394208,-0.741472
1782922352.0686498,1.298569,-6.395019,-0.741472
1782922352.117749,1.299559,-6.395940,-0.741472
1782922352.1644013,1.300574,-6.396803,-0.741472
1782922352.2296882,1.301906,-6.397989,-0.741472
1782922352.2768931,1.302880,-6.398854,-0.741472
1782922352.3247817,1.303770,-6.399709,-0.741472
1782922352.3736494,1.304747,-6.400658,-0.741472
1782922352.4206462,1.305666,-6.401540,-0.741472
1782922352.4686534,1.306558,-6.402437,-0.741472
1782922352.5167358,1.307500,-6.403206,-0.741472
1782922352.5816474,1.308677,-6.404314,-0.741472
1782922352.6149962,1.309307,-6.404873,-0.741472
1782922352.6616647,1.310191,-6.405548,-0.741472
1782922352.7247608,1.311390,-6.406699,-0.740722
1782922352.7749019,1.312429,-6.407437,-0.740722
1782922352.8216991,1.313462,-6.408383,-0.740722
1782922352.8696551,1.314370,-6.409319,-0.740722
1782922352.9162092,1.314697,-6.409833,-0.744382
1782922352.9660416,1.314985,-6.410179,-0.751101
1782922353.0135124,1.315492,-6.410582,-0.755794
1782922353.076811,1.315971,-6.411151,-0.763742
1782922353.1258986,1.316425,-6.411471,-0.769534
1782922353.1736603,1.316822,-6.411918,-0.775225
1782922353.2217257,1.317235,-6.412348,-0.781581
1782922353.26866,1.317641,-6.412757,-0.787273
1782922353.3177724,1.318060,-6.413133,-0.793142
1782922353.3655076,1.318479,-6.413549,-0.799445
1782922353.4145672,1.318968,-6.414021,-0.806206
1782922353.4779677,1.319462,-6.414590,-0.814448
1782922353.5256596,1.319772,-6.414852,-0.819448
1782922353.5747316,1.320126,-6.415348,-0.824593
1782922353.6217308,1.320473,-6.415691,-0.829965
1782922353.6696293,1.320870,-6.416106,-0.835356
1782922353.7176595,1.321484,-6.416939,-0.838333
1782922353.765335,1.322311,-6.417847,-0.839395
1782922353.8133159,1.323097,-6.418826,-0.839395
1782922353.8618004,1.323826,-6.419606,-0.839395
1782922353.9259322,1.324946,-6.420785,-0.839395
1782922353.9736643,1.325779,-6.421957,-0.839848
1782922354.0216672,1.326645,-6.422982,-0.839848
1782922354.0696688,1.327604,-6.423860,-0.839848
1782922354.1177366,1.328393,-6.424770,-0.839848
1782922354.1829352,1.329559,-6.426105,-0.839848
1782922354.2301273,1.330277,-6.427149,-0.840579
1782922354.27693,1.331044,-6.427961,-0.840579
1782922354.3247228,1.331881,-6.428777,-0.840579
1782922354.3736706,1.332787,-6.429819,-0.840579
1782922354.4226964,1.333830,-6.430883,-0.840579
1782922354.4696732,1.334773,-6.431997,-0.840579
1782922354.517782,1.335692,-6.433054,-0.840579
1782922354.56683,1.336504,-6.433936,-0.841432
1782922354.6136837,1.337290,-6.434874,-0.841432
1782922354.6767583,1.338431,-6.436140,-0.841432
1782922354.7259197,1.339254,-6.437150,-0.841432
1782922354.7736642,1.340219,-6.438128,-0.841432
1782922354.8226385,1.341153,-6.439145,-0.841432
1782922354.8696737,1.342017,-6.440172,-0.841432
1782922354.916769,1.342908,-6.441102,-0.842172
1782922354.9822798,1.344077,-6.442329,-0.842172
1782922355.0141633,1.344616,-6.442795,-0.842172
1782922355.077813,1.345694,-6.443933,-0.842172
1782922355.1257415,1.346605,-6.444976,-0.841246
1782922355.1736538,1.347552,-6.446008,-0.841246
1782922355.2216754,1.348343,-6.446992,-0.840382
1782922355.2696774,1.349222,-6.447965,-0.839946
1782922355.3176708,1.350037,-6.448904,-0.839946
1782922355.381552,1.351275,-6.450202,-0.839946
1782922355.4291008,1.352068,-6.451161,-0.839061
1782922355.4776998,1.352983,-6.452192,-0.838304
1782922355.5257633,1.353908,-6.453192,-0.838304
1782922355.573737,1.354825,-6.454241,-0.837718
1782922355.6217134,1.355778,-6.455356,-0.836966
1782922355.6696813,1.356596,-6.456292,-0.836966
1782922355.7176423,1.357387,-6.457227,-0.836965
1782922355.781891,1.358566,-6.458488,-0.837606
1782922355.8293376,1.359451,-6.459457,-0.837606
1782922355.8778472,1.360432,-6.460459,-0.837606
1782922355.9256809,1.361396,-6.461503,-0.837606
1782922355.973754,1.362327,-6.462405,-0.837606
1782922356.0217109,1.363223,-6.463357,-0.837109
1782922356.069884,1.364086,-6.464242,-0.837109
1782922356.1178288,1.364940,-6.465278,-0.837109
1782922356.165937,1.365771,-6.466243,-0.837109
1782922356.2134483,1.366673,-6.467171,-0.837109
1782922356.27751,1.367797,-6.468465,-0.836434
1782922356.3256712,1.368700,-6.469393,-0.836434
1782922356.3736806,1.369613,-6.470376,-0.836434
1782922356.421747,1.370440,-6.471174,-0.836434
1782922356.4696872,1.371274,-6.472096,-0.836434
1782922356.5177882,1.372124,-6.473105,-0.835690
1782922356.5811846,1.373375,-6.474418,-0.835121
1782922356.6294734,1.374293,-6.475491,-0.834334
1782922356.6776888,1.375117,-6.476356,-0.834334
1782922356.7256868,1.376006,-6.477322,-0.834334
1782922356.7736852,1.376943,-6.478415,-0.834334
1782922356.822018,1.377829,-6.479409,-0.834334
1782922356.8699045,1.378655,-6.480511,-0.834334
1782922356.9176607,1.379520,-6.481392,-0.834334
1782922356.9653766,1.380354,-6.482341,-0.834334
1782922357.014075,1.381178,-6.483221,-0.834334
1782922357.0619233,1.382123,-6.484175,-0.834334
1782922357.1259193,1.383344,-6.485610,-0.834182
1782922357.173837,1.384273,-6.486605,-0.834182
1782922357.22169,1.385128,-6.487539,-0.835037
1782922357.2718449,1.386026,-6.488575,-0.835037
1782922357.3178015,1.386835,-6.489468,-0.835037
1782922357.3656583,1.387668,-6.490418,-0.835037
1782922357.43063,1.388862,-6.491610,-0.835037
1782922357.4777303,1.389693,-6.492601,-0.835037
1782922357.5257072,1.390610,-6.493542,-0.835037
1782922357.5732822,1.391426,-6.494546,-0.835037
1782922357.622007,1.392294,-6.495609,-0.835037
1782922357.6706982,1.393157,-6.496519,-0.835037
1782922357.7173245,1.394010,-6.497426,-0.835477
1782922357.7660043,1.394803,-6.498346,-0.835477
1782922357.8308544,1.395213,-6.498881,-0.843421
1782922357.8780587,1.395488,-6.499169,-0.850478
1782922357.9258404,1.395861,-6.499511,-0.856566
1782922357.9741454,1.396221,-6.499956,-0.862418
1782922358.021767,1.396591,-6.500389,-0.867855
1782922358.0708027,1.396999,-6.500881,-0.873833
1782922358.1173844,1.397369,-6.501337,-0.880185
1782922358.1652718,1.397759,-6.501830,-0.886289
1782922358.2305453,1.398261,-6.502467,-0.894777
1782922358.2779021,1.398653,-6.502974,-0.900512
1782922358.3255277,1.399015,-6.503480,-0.906351
1782922358.3738143,1.399369,-6.503914,-0.911910
1782922358.4217787,1.399763,-6.504454,-0.917674
1782922358.4695144,1.400137,-6.504981,-0.924469
1782922358.517788,1.400468,-6.505442,-0.930380
1782922358.5660481,1.400781,-6.505895,-0.936031
1782922358.6137555,1.401172,-6.506401,-0.942123
1782922358.6781588,1.401693,-6.507089,-0.951018
1782922358.725221,1.401994,-6.507494,-0.956751
1782922358.7734756,1.402308,-6.507988,-0.962906
1782922358.8221684,1.402744,-6.508624,-0.970398
1782922358.8704662,1.403116,-6.509118,-0.977409
1782922358.9175317,1.403400,-6.509463,-0.982483
1782922358.9660447,1.403644,-6.509849,-0.987423
1782922359.0140285,1.403921,-6.510384,-0.993518
1782922359.0773122,1.404343,-6.510960,-1.001340
1782922359.1256797,1.404624,-6.511410,-1.006331
1782922359.174047,1.404968,-6.511910,-1.012119
1782922359.2212017,1.405278,-6.512397,-1.018696
1782922359.2700024,1.405591,-6.512892,-1.024510
1782922359.317758,1.405864,-6.513390,-1.031083
1782922359.3815544,1.406243,-6.514055,-1.038745
1782922359.4141133,1.406427,-6.514403,-1.042621
1782922359.4781408,1.406781,-6.515105,-1.051064
1782922359.5260236,1.407029,-6.515535,-1.057111
1782922359.573895,1.407286,-6.515969,-1.062956
1782922359.6221387,1.407582,-6.516572,-1.069248
1782922359.669854,1.407883,-6.517163,-1.076179
1782922359.71817,1.408260,-6.517962,-1.079610
1782922359.765525,1.408815,-6.518996,-1.080410
1782922359.8134105,1.409507,-6.520170,-1.080410
1782922359.8778875,1.410373,-6.521673,-1.080410
1782922359.925339,1.410906,-6.523030,-1.080410
1782922359.9731872,1.411463,-6.524175,-1.080410
1782922360.021894,1.411966,-6.525279,-1.081328
1782922360.0708575,1.412617,-6.526398,-1.081328
1782922360.1172972,1.413220,-6.527762,-1.081328
1782922360.166137,1.413735,-6.529016,-1.082234
1782922360.2308397,1.414652,-6.530394,-1.082234
1782922360.2779303,1.415239,-6.531435,-1.082234
1782922360.3258283,1.415879,-6.532449,-1.082234
1782922360.3739738,1.416413,-6.533750,-1.082234
1782922360.4213974,1.417039,-6.534991,-1.082234
1782922360.4700239,1.417678,-6.535962,-1.082234
1782922360.518792,1.418247,-6.537224,-1.081430
1782922360.56582,1.418898,-6.538342,-1.081430
1782922360.6292002,1.419693,-6.539927,-1.081430
1782922360.6618042,1.420109,-6.540681,-1.081430
1782922360.725825,1.420646,-6.541870,-1.080875
1782922360.7737832,1.420622,-6.541761,-1.080875
1782922360.8217177,1.420486,-6.541501,-1.080875
1782922360.8697724,1.420374,-6.541350,-1.080875
1782922360.9190962,1.420365,-6.541333,-1.080875
1782922360.9658053,1.420369,-6.541319,-1.080875
1782922361.0132515,1.420369,-6.541319,-1.080875
1782922361.0782871,1.420373,-6.541306,-1.080875
1782922361.126056,1.420373,-6.541306,-1.080875
1782922361.1738236,1.420426,-6.541176,-1.082242
1782922361.2218466,1.420594,-6.541256,-1.094251
1782922361.2696943,1.420608,-6.541402,-1.106166
1782922361.3187492,1.420682,-6.541193,-1.119508
1782922361.3657348,1.420582,-6.541010,-1.132121
1782922361.4292383,1.420645,-6.540754,-1.149618
1782922361.4612088,1.420707,-6.540650,-1.158442
1782922361.5260034,1.420828,-6.540520,-1.175743
1782922361.5736907,1.420913,-6.540468,-1.189078
1782922361.6217208,1.421069,-6.540427,-1.202450
1782922361.6697357,1.421106,-6.540334,-1.214875
1782922361.7178128,1.421087,-6.540047,-1.226147
1782922361.7657213,1.421088,-6.539783,-1.238777
1782922361.8299894,1.421204,-6.539547,-1.256397
1782922361.8621533,1.421265,-6.539407,-1.264942
1782922361.9258168,1.421385,-6.539342,-1.281959
1782922361.9738586,1.421502,-6.539263,-1.294480
1782922362.021699,1.421528,-6.539146,-1.306600
1782922362.0697978,1.421518,-6.538968,-1.319389
1782922362.1172276,1.421529,-6.538740,-1.332674
1782922362.1657162,1.421570,-6.538599,-1.345929
1782922362.2299924,1.421659,-6.538275,-1.363353
1782922362.2779872,1.421733,-6.538104,-1.375780
1782922362.3256996,1.421783,-6.537991,-1.387744
1782922362.373732,1.421840,-6.537918,-1.399803
1782922362.4217732,1.421895,-6.537838,-1.412519
1782922362.4697301,1.421977,-6.537648,-1.424978
1782922362.517896,1.422011,-6.537524,-1.437340
1782922362.5658982,1.422161,-6.537367,-1.449598
1782922362.6131835,1.422288,-6.537222,-1.461994
1782922362.6774783,1.422452,-6.537138,-1.478900
1782922362.726038,1.422607,-6.537034,-1.491299
1782922362.7737095,1.422667,-6.536904,-1.504635
1782922362.8217986,1.422801,-6.536731,-1.517428
1782922362.869725,1.422847,-6.536596,-1.530295
1782922362.9177406,1.422962,-6.536556,-1.543510
1782922362.9661217,1.423069,-6.536397,-1.555871
1782922363.0133777,1.423134,-6.536274,-1.567404
1782922363.0613713,1.423170,-6.536229,-1.579717
1782922363.1258874,1.423419,-6.536060,-1.596956
1782922363.1737537,1.423425,-6.535919,-1.609701
1782922363.2217798,1.423538,-6.535724,-1.622785
1782922363.2697113,1.423667,-6.535542,-1.634734
1782922363.317764,1.423785,-6.535422,-1.646207
1782922363.3652205,1.423938,-6.535285,-1.658489
1782922363.4298418,1.424065,-6.535289,-1.676412
1782922363.4777918,1.424240,-6.535160,-1.688572
1782922363.5277534,1.424322,-6.535063,-1.701809
1782922363.5737453,1.424457,-6.534985,-1.713811
1782922363.6219208,1.424633,-6.534849,-1.726225
1782922363.6697977,1.424790,-6.534711,-1.738420
1782922363.7180061,1.424895,-6.534590,-1.750111
1782922363.7665694,1.425009,-6.534558,-1.762633
1782922363.8137958,1.425120,-6.534459,-1.774788
1782922363.8779762,1.425322,-6.534274,-1.793703
1782922363.9269552,1.425503,-6.534162,-1.808238
1782922363.973815,1.425721,-6.534033,-1.821294
1782922364.0217102,1.425878,-6.533891,-1.834007
1782922364.0697458,1.425953,-6.533846,-1.845192
1782922364.1178205,1.425954,-6.533856,-1.856107
1782922364.1667745,1.425988,-6.533767,-1.868422
1782922364.2135015,1.426104,-6.533646,-1.881492
1782922364.2617767,1.426195,-6.533514,-1.895263
1782922364.3269842,1.426451,-6.533369,-1.914045
1782922364.3738163,1.426691,-6.533203,-1.927673
1782922364.4217885,1.426882,-6.533028,-1.940772
1782922364.4697454,1.427028,-6.532995,-1.952304
1782922364.5172393,1.427087,-6.532963,-1.962811
1782922364.566759,1.427198,-6.532969,-1.974934
1782922364.629521,1.427474,-6.532848,-1.992827
1782922364.6619275,1.427587,-6.532744,-2.002237
1782922364.7267454,1.427999,-6.532554,-2.021683
1782922364.7737503,1.428189,-6.532516,-2.032826
1782922364.8218212,1.428255,-6.532623,-2.042326
1782922364.8697593,1.428367,-6.532673,-2.053550
1782922364.918035,1.428528,-6.532667,-2.066397
1782922364.9664407,1.428731,-6.532708,-2.080919
1782922365.029336,1.429059,-6.532587,-2.099796
1782922365.078132,1.429312,-6.532557,-2.113474
1782922365.1269553,1.429593,-6.532509,-2.123644
1782922365.1737814,1.429768,-6.532422,-2.124658
1782922365.221747,1.429766,-6.532438,-2.121592
1782922365.2697694,1.429764,-6.532449,-2.119474
1782922365.31797,1.429781,-6.532459,-2.119474
1782922365.365386,1.429781,-6.532459,-2.119474
1782922365.4134412,1.429781,-6.532459,-2.119474
1782922365.4620469,1.429794,-6.532456,-2.119474
1782922365.5258946,1.429794,-6.532456,-2.119474
1782922365.5738232,1.429794,-6.532456,-2.119474
1782922365.6218963,1.429794,-6.532456,-2.119474
1782922365.6692631,1.429794,-6.532456,-2.119474
1782922365.7179694,1.429794,-6.532456,-2.119474
1782922365.7660098,1.429794,-6.532456,-2.119474
1782922365.813932,1.429794,-6.532456,-2.119474
1782922365.8777115,1.429794,-6.532456,-2.119474
1782922365.925224,1.429794,-6.532456,-2.119474
1782922365.9747684,1.429794,-6.532456,-2.119474
1782922366.021793,1.429794,-6.532456,-2.119474
1782922366.0697799,1.429720,-6.532502,-2.119474
1782922366.1180031,1.429114,-6.533412,-2.122976
1782922366.165408,1.428221,-6.534545,-2.123696
1782922366.229955,1.427251,-6.535911,-2.124509
1782922366.2613308,1.426743,-6.536657,-2.125163
1782922366.325757,1.425674,-6.538389,-2.126747
1782922366.375839,1.425163,-6.539584,-2.126747
1782922366.421768,1.424597,-6.540662,-2.126747
1782922366.469845,1.423813,-6.541727,-2.125898
1782922366.517861,1.423051,-6.542751,-2.125898
1782922366.565616,1.422053,-6.543801,-2.125898
1782922366.6141891,1.421309,-6.545056,-2.126912
1782922366.6614342,1.420621,-6.546163,-2.126912
1782922366.7258923,1.419706,-6.547769,-2.126294
1782922366.7748418,1.418944,-6.549048,-2.126294
1782922366.8227446,1.418231,-6.550104,-2.126294
1782922366.86978,1.417555,-6.551105,-2.125818
1782922366.9179473,1.416811,-6.552083,-2.125818
1782922366.9661498,1.415971,-6.553267,-2.125818
1782922367.0300412,1.415142,-6.554522,-2.125986
1782922367.0617893,1.415202,-6.554537,-2.125986
1782922367.1259475,1.415495,-6.554123,-2.125283
1782922367.174777,1.415481,-6.553999,-2.125283
1782922367.2217512,1.415481,-6.553999,-2.125283
1782922367.2697499,1.415481,-6.553999,-2.125283
1782922367.317719,1.415481,-6.553999,-2.125283
1782922367.3659432,1.415481,-6.553999,-2.125283
1782922367.4142718,1.415481,-6.553999,-2.125283
1782922367.477991,1.415481,-6.553999,-2.125283
1782922367.5260077,1.415481,-6.553999,-2.125283
1782922367.5747795,1.415481,-6.553999,-2.125283
1782922367.6217856,1.415481,-6.553999,-2.125283
1782922367.6698017,1.415481,-6.553999,-2.125283
1782922367.7174222,1.415481,-6.553999,-2.125283
1782922367.7657785,1.415481,-6.553999,-2.125283
1782922367.8152459,1.415481,-6.553999,-2.125283
1782922367.87723,1.415481,-6.553999,-2.125283
1782922367.9258783,1.415481,-6.553999,-2.125283
1782922367.9757586,1.415481,-6.553999,-2.125283
1782922368.0217798,1.415481,-6.553999,-2.125283
1782922368.0697474,1.415481,-6.553999,-2.125283
1782922368.1179914,1.415481,-6.553999,-2.125283
1782922368.182801,1.415481,-6.553999,-2.125283
1782922368.2159138,1.415468,-6.554002,-2.125283
1782922368.2611835,1.415432,-6.554298,-2.134127
1782922368.326076,1.415563,-6.554399,-2.152127
1782922368.3757868,1.415895,-6.554296,-2.165673
1782922368.4218006,1.415964,-6.554258,-2.177492
1782922368.4697902,1.416013,-6.554258,-2.189835
1782922368.5179958,1.416130,-6.554235,-2.202301
1782922368.5660684,1.416199,-6.554170,-2.215495
1782922368.6160684,1.416413,-6.554093,-2.229361
1782922368.6774778,1.416704,-6.554080,-2.246349
1782922368.7259567,1.416819,-6.554166,-2.259348
1782922368.775854,1.416924,-6.554276,-2.271740
1782922368.822789,1.417005,-6.554238,-2.284349
1782922368.8698614,1.417271,-6.554132,-2.298174
1782922368.9179966,1.417583,-6.554035,-2.311282
1782922368.9657938,1.417952,-6.553854,-2.315881
1782922369.0150993,1.418142,-6.553746,-2.313688
1782922369.077783,1.418149,-6.553782,-2.313003
1782922369.1257195,1.418149,-6.553782,-2.313003
1782922369.1748164,1.418149,-6.553782,-2.313003
1782922369.2237694,1.418149,-6.553782,-2.313003
1782922369.2697873,1.418149,-6.553782,-2.313003
1782922369.3179352,1.418149,-6.553782,-2.313003
1782922369.365812,1.418149,-6.553782,-2.313003
1782922369.4147742,1.418149,-6.553782,-2.313003
1782922369.4771886,1.418149,-6.553782,-2.313003
1782922369.5258389,1.418149,-6.553782,-2.313003
1782922369.5738516,1.418149,-6.553782,-2.313003
1782922369.623798,1.418149,-6.553782,-2.313003
1782922369.6697876,1.418149,-6.553782,-2.313003
1782922369.717906,1.418149,-6.553782,-2.313003
1782922369.765814,1.418149,-6.553782,-2.313003
1782922369.8297818,1.418149,-6.553782,-2.313003
1782922369.8637908,1.418149,-6.553782,-2.313003
1782922369.9258018,1.418149,-6.553782,-2.313003
1782922369.974904,1.418149,-6.553782,-2.313003
1782922370.0237997,1.418123,-6.553824,-2.313003
1782922370.0698028,1.416980,-6.554872,-2.312458
1782922370.1188939,1.415861,-6.556132,-2.312458
1782922370.165326,1.414997,-6.557175,-2.312458
1782922370.2151182,1.413883,-6.558185,-2.312458
1782922370.2778118,1.412814,-6.559330,-2.314013
1782922370.325939,1.411829,-6.560127,-2.314013
1782922370.3748026,1.410882,-6.561067,-2.314775
1782922370.4227903,1.410042,-6.562065,-2.314775
1782922370.4698107,1.409230,-6.563062,-2.314775
1782922370.5180151,1.408272,-6.564079,-2.313138
1782922370.565779,1.407434,-6.565065,-2.313138
1782922370.629962,1.406008,-6.566293,-2.313138
1782922370.6781895,1.405084,-6.567188,-2.313565
1782922370.7260423,1.404093,-6.568181,-2.313876
1782922370.7748663,1.403092,-6.569297,-2.313876
1782922370.8227952,1.402076,-6.570372,-2.313876
1782922370.8697805,1.401157,-6.571471,-2.313876
1782922370.9178722,1.400321,-6.572526,-2.313876
1782922370.966832,1.399422,-6.573389,-2.313876
1782922371.0297735,1.399587,-6.573355,-2.313876
1782922371.077287,1.399759,-6.573128,-2.313876
1782922371.1258063,1.399758,-6.573086,-2.313876
1782922371.1747992,1.399758,-6.573086,-2.313876
1782922371.2228162,1.399758,-6.573086,-2.313876
1782922371.26985,1.399758,-6.573086,-2.313876
1782922371.3179767,1.399758,-6.573086,-2.313876
1782922371.3658535,1.399758,-6.573086,-2.313876
1782922371.4146624,1.399758,-6.573086,-2.313876
1782922371.4778666,1.399758,-6.573086,-2.313876
1782922371.5260303,1.399758,-6.573086,-2.313876
1782922371.5748165,1.399758,-6.573086,-2.313876
1782922371.622898,1.399758,-6.573086,-2.313876
1782922371.6708474,1.399758,-6.573086,-2.313876
1782922371.7177927,1.399699,-6.573084,-2.313331
1782922371.766813,1.399600,-6.572978,-2.302092
1782922371.814993,1.399521,-6.573001,-2.289504
1782922371.8631809,1.399125,-6.572953,-2.277593
1782922371.9268193,1.399063,-6.572958,-2.261071
1782922371.9748185,1.398765,-6.572998,-2.247765
1782922372.0228136,1.398669,-6.572991,-2.234235
1782922372.0708184,1.398564,-6.572985,-2.220631
1782922372.1180043,1.398363,-6.572922,-2.208364
1782922372.1668966,1.398196,-6.572848,-2.195209
1782922372.214396,1.397871,-6.572863,-2.182565
1782922372.2772598,1.397736,-6.572984,-2.165982
1782922372.3269448,1.397548,-6.573137,-2.153325
1782922372.3748803,1.397457,-6.573076,-2.140863
1782922372.422889,1.397424,-6.573100,-2.127976
1782922372.4718254,1.397235,-6.573082,-2.115984
1782922372.519074,1.397163,-6.573088,-2.103147
1782922372.5669022,1.396896,-6.573128,-2.090079
1782922372.615108,1.396661,-6.573122,-2.077129
1782922372.677438,1.396387,-6.573060,-2.061005
1782922372.7258253,1.396334,-6.572976,-2.048086
1782922372.7748911,1.396135,-6.572915,-2.034083
1782922372.8228087,1.396046,-6.572879,-2.021858
1782922372.871827,1.395905,-6.572905,-2.007657
1782922372.9188156,1.395776,-6.572986,-1.995076
1782922372.9659262,1.395643,-6.573073,-1.982753
1782922373.0148997,1.395422,-6.573121,-1.970338
1782922373.0782452,1.395368,-6.573123,-1.953382
1782922373.126827,1.395189,-6.573109,-1.940408
1782922373.1748068,1.395042,-6.573180,-1.927926
1782922373.222832,1.394981,-6.573102,-1.914822
1782922373.2720368,1.394769,-6.573110,-1.901683
1782922373.3189793,1.394659,-6.573119,-1.888816
1782922373.3668892,1.394483,-6.573148,-1.875967
1782922373.4150996,1.394391,-6.573251,-1.863736
1782922373.4789803,1.394193,-6.573248,-1.847423
1782922373.527037,1.394127,-6.573306,-1.834897
1782922373.5749748,1.394044,-6.573196,-1.822048
1782922373.6229494,1.393862,-6.573274,-1.809106
1782922373.6709068,1.393735,-6.573324,-1.796625
1782922373.71883,1.393612,-6.573434,-1.783521
1782922373.766885,1.393435,-6.573604,-1.771074
1782922373.8148735,1.393427,-6.573619,-1.758979
1782922373.878963,1.393308,-6.573685,-1.742737
1782922373.9254444,1.393286,-6.573671,-1.730050
1782922373.9743316,1.393221,-6.573800,-1.716578
1782922374.023065,1.393071,-6.573867,-1.704220
1782922374.0703695,1.393000,-6.574008,-1.691165
1782922374.118327,1.392885,-6.574124,-1.678795
1782922374.1659265,1.392798,-6.574151,-1.666588
1782922374.2304451,1.392760,-6.574193,-1.649496
1782922374.2623088,1.392718,-6.574191,-1.641237
1782922374.3253105,1.392753,-6.574294,-1.623625
1782922374.3742905,1.392568,-6.574438,-1.610192
1782922374.4222517,1.392472,-6.574511,-1.597405
1782922374.4709146,1.392353,-6.574620,-1.585664
1782922374.518259,1.392264,-6.574693,-1.573017
1782922374.5669043,1.392205,-6.574756,-1.560281
1782922374.6304302,1.392045,-6.574795,-1.543489
1782922374.6624243,1.391989,-6.574744,-1.534510
1782922374.7259579,1.391837,-6.574732,-1.516914
1782922374.7751322,1.391742,-6.574917,-1.503517
1782922374.822853,1.391686,-6.575040,-1.491803
1782922374.871109,1.391679,-6.575190,-1.479759
1782922374.9183326,1.391657,-6.575320,-1.467957
1782922374.9669046,1.391556,-6.575436,-1.455857
1782922375.0149693,1.391558,-6.575462,-1.443211
1782922375.0630605,1.391494,-6.575545,-1.430118
1782922375.1269245,1.391377,-6.575682,-1.412402
1782922375.1751509,1.391253,-6.575831,-1.399369
1782922375.2231052,1.391220,-6.575975,-1.386359
1782922375.2721136,1.391203,-6.576134,-1.374044
1782922375.3183877,1.391137,-6.576278,-1.362240
1782922375.3657017,1.391098,-6.576348,-1.349753
1782922375.4315312,1.391045,-6.576499,-1.330967
1782922375.463047,1.391013,-6.576541,-1.322232
1782922375.526903,1.390897,-6.576783,-1.305309
1782922375.5750422,1.390828,-6.576880,-1.292536
1782922375.6226776,1.390736,-6.577000,-1.280046
1782922375.6710463,1.390721,-6.577046,-1.268010
1782922375.7196884,1.390665,-6.577130,-1.255274
1782922375.7664096,1.390616,-6.577260,-1.242347
1782922375.8143125,1.390564,-6.577385,-1.228612
1782922375.8628654,1.390539,-6.577582,-1.214583
1782922375.927031,1.390542,-6.577781,-1.196865
1782922375.974343,1.390529,-6.577931,-1.184530
1782922376.0229695,1.390453,-6.577992,-1.172521
1782922376.0710993,1.390377,-6.577993,-1.160939
1782922376.1197,1.390408,-6.578070,-1.147979
1782922376.166399,1.390319,-6.578155,-1.135157
1782922376.2150378,1.390368,-6.578293,-1.121692
1782922376.262549,1.390333,-6.578577,-1.109169
1782922376.327174,1.390460,-6.578888,-1.092553
1782922376.374933,1.390431,-6.579077,-1.079666
1782922376.4230158,1.390369,-6.579182,-1.069708
1782922376.470907,1.390347,-6.579400,-1.069650
1782922376.5197299,1.390281,-6.579258,-1.073758
1782922376.5662885,1.390252,-6.579239,-1.074664
1782922376.6142287,1.390256,-6.579226,-1.074664
1782922376.663164,1.390256,-6.579226,-1.074664
1782922376.7265315,1.390256,-6.579226,-1.074664
1782922376.774354,1.390256,-6.579226,-1.074664
1782922376.8228512,1.390256,-6.579226,-1.074664
1782922376.8708534,1.390256,-6.579226,-1.074664
1782922376.9188328,1.390256,-6.579226,-1.074664
1782922376.9669394,1.390256,-6.579226,-1.074664
1782922377.0150745,1.390256,-6.579226,-1.074664
1782922377.0622246,1.390256,-6.579226,-1.074664
1782922377.1269543,1.390256,-6.579226,-1.074664
1782922377.1748765,1.390256,-6.579226,-1.074664
1782922377.2230058,1.390256,-6.579226,-1.074664
1782922377.2708526,1.390256,-6.579226,-1.074664
1782922377.3190293,1.390256,-6.579226,-1.074664
1782922377.3668492,1.390252,-6.579239,-1.074664
1782922377.4146907,1.390959,-6.580480,-1.074799
1782922377.463172,1.391856,-6.581647,-1.074112
1782922377.5270827,1.392595,-6.583162,-1.074112
1782922377.5748625,1.393280,-6.584205,-1.072905
1782922377.623037,1.393930,-6.585355,-1.071252
1782922377.670859,1.394666,-6.586490,-1.070510
1782922377.7188344,1.395186,-6.587579,-1.069944
1782922377.766888,1.395809,-6.588634,-1.069944
1782922377.8142831,1.396251,-6.589808,-1.069944
1782922377.862925,1.396979,-6.590895,-1.069944
1782922377.9265249,1.397899,-6.592439,-1.069462
1782922377.9748838,1.398627,-6.593337,-1.069462
1782922378.0228567,1.399238,-6.594572,-1.067500
1782922378.0709302,1.399911,-6.595593,-1.066795
1782922378.1188548,1.400399,-6.596756,-1.066324
