time,x,y,theta
1778595322.2620385,-4.148941,0.362109,1.196819
1778595322.3115144,-4.148707,0.362761,1.190550
1778595322.3732724,-4.148486,0.363506,1.183084
1778595322.4218562,-4.148246,0.364155,1.176695
1778595322.471831,-4.147996,0.364822,1.170089
1778595322.5228026,-4.147790,0.365452,1.163679
1778595322.5627549,-4.147601,0.366065,1.158218
1778595322.6129177,-4.147406,0.366758,1.151953
1778595322.66199,-4.147133,0.367398,1.146283
1778595322.723365,-4.146889,0.368145,1.138673
1778595322.7732687,-4.146589,0.368795,1.132229
1778595322.8218546,-4.146320,0.369464,1.125270
1778595322.8718405,-4.146107,0.370029,1.119294
1778595322.9228108,-4.145827,0.370620,1.112699
1778595322.9627607,-4.145617,0.371161,1.107130
1778595323.0129201,-4.145353,0.371826,1.100755
1778595323.0618775,-4.145047,0.372428,1.094513
1778595323.1118968,-4.144802,0.372929,1.088943
1778595323.1728795,-4.144435,0.373566,1.081710
1778595323.2219362,-4.144231,0.374078,1.076243
1778595323.272843,-4.143910,0.374638,1.070661
1778595323.3218107,-4.143605,0.375271,1.064052
1778595323.3627708,-4.143458,0.375716,1.058819
1778595323.4129236,-4.143112,0.376311,1.052283
1778595323.4623234,-4.142783,0.376938,1.046076
1778595323.5132039,-4.142463,0.377560,1.039869
1778595323.5720465,-4.142089,0.378248,1.032174
1778595323.6218553,-4.141832,0.378818,1.026087
1778595323.6718438,-4.141400,0.379532,1.019321
1778595323.7228098,-4.141111,0.380136,1.012856
1778595323.7627664,-4.140862,0.380560,1.007973
1778595323.8128226,-4.140769,0.380758,1.005429
1778595323.8621547,-4.140849,0.380726,1.005528
1778595323.911451,-4.140852,0.380708,1.005787
1778595323.9728365,-4.140851,0.380708,1.005790
1778595324.0219254,-4.140853,0.380708,1.005778
1778595324.0718474,-4.140855,0.380708,1.005759
1778595324.121813,-4.140864,0.380707,1.005692
1778595324.1627667,-4.140866,0.380706,1.005675
1778595324.2118266,-4.140862,0.380707,1.005710
1778595324.2618635,-4.140868,0.380706,1.005660
1778595324.311918,-4.140865,0.380706,1.005680
1778595324.3743315,-4.140862,0.380707,1.005710
1778595324.422851,-4.140873,0.380705,1.005622
1778595324.4718573,-4.140866,0.380706,1.005678
1778595324.521816,-4.140872,0.380705,1.005629
1778595324.5637813,-4.140872,0.380705,1.005633
1778595324.61383,-4.140863,0.380707,1.005700
1778595324.6649182,-4.140866,0.380706,1.005677
1778595324.712204,-4.140867,0.380706,1.005669
1778595324.7740462,-4.140868,0.380706,1.005662
1778595324.8250315,-4.140870,0.380706,1.005650
1778595324.8708494,-4.140860,0.380707,1.005728
1778595324.9208243,-4.140865,0.380706,1.005689
1778595324.9637752,-4.140862,0.380707,1.005714
1778595325.0138345,-4.140859,0.380707,1.005734
1778595325.0650523,-4.140863,0.380707,1.005700
1778595325.1112177,-4.140857,0.380708,1.005750
1778595325.1740174,-4.140862,0.380707,1.005711
1778595325.2238395,-4.140865,0.380707,1.005694
1778595325.2698557,-4.140404,0.381383,1.004420
1778595325.3208203,-4.139679,0.382481,1.001890
1778595325.3627844,-4.138881,0.383319,1.001362
1778595325.4128325,-4.138373,0.384299,1.000261
1778595325.4632967,-4.137670,0.385428,0.999675
1778595325.5105157,-4.136965,0.386610,0.999602
1778595325.572872,-4.136139,0.388037,0.998501
1778595325.623101,-4.135377,0.389273,0.998303
1778595325.670857,-4.134750,0.390378,0.998470
1778595325.7208264,-4.133954,0.391581,0.997947
1778595325.7628157,-4.133195,0.392707,0.997228
1778595325.812839,-4.132522,0.393734,0.995829
1778595325.862695,-4.131960,0.394883,0.995657
1778595325.9110959,-4.131225,0.395963,0.997928
1778595325.9728565,-4.130206,0.397465,0.999409
1778595326.0228622,-4.129372,0.398767,0.999950
1778595326.0708623,-4.128610,0.399894,0.999381
1778595326.1208282,-4.127813,0.400956,0.998965
1778595326.1627905,-4.127175,0.401886,0.998421
1778595326.2128394,-4.126500,0.403006,0.998026
1778595326.2632015,-4.125644,0.404204,0.997824
1778595326.3229182,-4.124866,0.405605,0.996620
1778595326.3728514,-4.124271,0.406710,0.997579
1778595326.4229338,-4.123563,0.407800,0.998216
1778595326.469864,-4.122873,0.408915,0.998755
1778595326.5198324,-4.122135,0.410036,0.998200
1778595326.5627906,-4.121524,0.411109,0.998406
1778595326.61285,-4.120693,0.412370,0.998643
1778595326.6633694,-4.119827,0.413604,0.997739
1778595326.7225723,-4.119088,0.415015,0.996052
1778595326.7728927,-4.118456,0.415981,0.995918
1778595326.8228686,-4.117972,0.416937,0.996672
1778595326.869869,-4.117177,0.418047,0.996929
1778595326.919843,-4.116454,0.419241,0.997198
1778595326.9627967,-4.116022,0.420250,0.997229
1778595327.01291,-4.115339,0.421376,0.996158
1778595327.0631337,-4.114676,0.422500,0.996391
1778595327.122532,-4.113794,0.423802,0.996116
1778595327.1727061,-4.113038,0.424930,0.996417
1778595327.2230237,-4.112194,0.426221,0.996575
1778595327.273993,-4.111379,0.427413,0.995734
1778595327.319949,-4.110728,0.428407,0.996097
1778595327.3628967,-4.110027,0.429399,0.996098
1778595327.412912,-4.109311,0.430609,0.995913
1778595327.4629989,-4.108535,0.431857,0.995913
1778595327.5137877,-4.108017,0.432913,0.995702
1778595327.572383,-4.107059,0.434332,0.996682
1778595327.6224194,-4.106273,0.435456,0.996682
1778595327.6734123,-4.105641,0.436582,0.995855
1778595327.7193906,-4.104936,0.437656,0.994752
1778595327.7633538,-4.104286,0.438693,0.994752
1778595327.81337,-4.103518,0.439965,0.995037
1778595327.8629081,-4.102903,0.441109,0.995037
1778595327.922653,-4.102328,0.442382,0.995470
1778595327.9731796,-4.101373,0.443683,0.995307
1778595328.0231307,-4.100507,0.444977,0.995307
1778595328.0740793,-4.099687,0.446137,0.994981
1778595328.1190739,-4.099102,0.447184,0.993990
1778595328.1627629,-4.098415,0.448257,0.993990
1778595328.213157,-4.097796,0.449302,0.993865
1778595328.2785845,-4.097154,0.450682,0.995047
1778595328.3224566,-4.096539,0.451684,0.995047
1778595328.3726604,-4.096011,0.452792,0.995499
1778595328.4228468,-4.095406,0.453906,0.995499
1778595328.473494,-4.094730,0.455081,0.994954
1778595328.5188062,-4.094008,0.456182,0.995897
1778595328.562749,-4.093302,0.457218,0.995897
1778595328.6128635,-4.092700,0.458334,0.995665
1778595328.6628919,-4.092067,0.459453,0.995664
1778595328.7132525,-4.091405,0.460595,0.995390
1778595328.7731984,-4.090305,0.462084,0.996582
1778595328.8231685,-4.089575,0.463140,0.996582
1778595328.8731663,-4.089064,0.464297,0.995851
1778595328.9183857,-4.088247,0.465529,0.995508
1778595328.962405,-4.087706,0.466545,0.995508
1778595329.0130532,-4.087074,0.467717,0.996000
1778595329.0628438,-4.086418,0.468785,0.996000
1778595329.1228988,-4.085464,0.470165,0.996470
1778595329.1729875,-4.084691,0.471291,0.995957
1778595329.223272,-4.084055,0.472326,0.995957
1778595329.2731156,-4.083230,0.473606,0.996788
1778595329.3193684,-4.082574,0.474703,0.996833
1778595329.3630757,-4.082005,0.475783,0.996833
1778595329.4133353,-4.081447,0.476905,0.996501
1778595329.4627137,-4.080718,0.478102,0.996501
1778595329.5129988,-4.079648,0.479476,0.997305
1778595329.5733047,-4.078856,0.480861,0.996701
1778595329.6231928,-4.078084,0.482053,0.996701
1778595329.6728966,-4.077466,0.483157,0.996581
1778595329.717881,-4.076776,0.484244,0.996961
1778595329.7632003,-4.076052,0.485256,0.996961
1778595329.8130639,-4.075445,0.486358,0.996961
1778595329.8630295,-4.074725,0.487596,0.996961
1778595329.9232852,-4.073924,0.488992,0.996961
1778595329.9733055,-4.073242,0.490137,0.996961
1778595330.022775,-4.072646,0.491222,0.996961
1778595330.0728943,-4.071879,0.492377,0.997914
1778595330.1228726,-4.071010,0.493576,0.997914
1778595330.1628535,-4.070455,0.494512,0.997914
1778595330.2124312,-4.069750,0.495747,0.997914
1778595330.2629824,-4.068890,0.496987,0.997914
1778595330.3133492,-4.068151,0.498174,0.997771
1778595330.3727307,-4.067244,0.499572,0.996896
1778595330.4229267,-4.066462,0.500851,0.996896
1778595330.472871,-4.065527,0.502218,0.996896
1778595330.5228019,-4.064926,0.503346,0.996896
1778595330.5628612,-4.064543,0.504232,0.996896
1778595330.6132898,-4.063814,0.505358,0.996896
1778595330.6629293,-4.063053,0.506604,0.996896
1778595330.7126086,-4.062132,0.507898,0.996896
1778595330.7731414,-4.061272,0.509278,0.996896
1778595330.8231,-4.060460,0.510549,0.996896
1778595330.8728752,-4.059900,0.511608,0.995638
1778595330.9228709,-4.059181,0.512788,0.995638
1778595330.962987,-4.058610,0.513654,0.995637
1778595331.0129926,-4.057996,0.514798,0.995637
1778595331.0629349,-4.057229,0.516016,0.995637
1778595331.1232033,-4.056445,0.517294,0.995637
1778595331.1730492,-4.055695,0.518449,0.996032
1778595331.2228925,-4.054871,0.519665,0.996032
1778595331.2729042,-4.054155,0.520859,0.996032
1778595331.3228931,-4.053417,0.522014,0.996032
1778595331.3678622,-4.052943,0.522963,0.995748
1778595331.417853,-4.052226,0.524154,0.995959
1778595331.4579701,-4.051649,0.525095,0.995697
1778595331.5279658,-4.050534,0.526732,0.996498
1778595331.5779076,-4.049775,0.527910,0.996071
1778595331.6190228,-4.049214,0.528832,0.996075
1778595331.6674442,-4.048488,0.529947,0.995617
1778595331.7240057,-4.047944,0.531066,0.995170
1778595331.7628505,-4.047424,0.532049,0.995170
1778595331.8128815,-4.046479,0.533232,0.995170
1778595331.863151,-4.045732,0.534417,0.995170
1778595331.9223986,-4.044776,0.535687,0.995170
1778595331.9731221,-4.044056,0.536867,0.995170
1778595332.0229142,-4.043344,0.538016,0.995170
1778595332.0728602,-4.042695,0.539217,0.994259
1778595332.119997,-4.042090,0.540273,0.994259
1778595332.1708982,-4.041258,0.541410,0.995334
1778595332.2168856,-4.040592,0.542489,0.995825
1778595332.2589886,-4.039990,0.543389,0.996000
1778595332.3090963,-4.039463,0.544442,0.996375
1778595332.3769398,-4.038381,0.546115,0.997200
1778595332.4189796,-4.037829,0.547095,0.996816
1778595332.467914,-4.037131,0.548185,0.996952
1778595332.5228796,-4.036231,0.549502,0.997046
1778595332.5628414,-4.035577,0.550443,0.997046
1778595332.6129277,-4.034729,0.551538,0.997046
1778595332.6628869,-4.034183,0.552611,0.995502
1778595332.7245102,-4.033388,0.553976,0.995502
1778595332.7724981,-4.032712,0.555161,0.995502
1778595332.8228934,-4.032101,0.556318,0.995502
1778595332.8728943,-4.031198,0.557635,0.995502
1778595332.9179146,-4.030611,0.558632,0.995502
1778595332.9688728,-4.029747,0.559834,0.996399
1778595333.0159075,-4.029140,0.560866,0.996188
1778595333.058916,-4.028621,0.561875,0.996542
1778595333.1303494,-4.027656,0.563516,0.996558
1778595333.1629896,-4.027248,0.564350,0.996558
1778595333.2229154,-4.026528,0.565729,0.996558
1778595333.272916,-4.025681,0.566901,0.997396
1778595333.3228652,-4.024988,0.567992,0.997396
1778595333.3638625,-4.024299,0.568888,0.996962
1778595333.4129214,-4.023700,0.569960,0.996962
1778595333.4628985,-4.022971,0.571086,0.996962
1778595333.5129282,-4.022297,0.572272,0.996962
1778595333.573144,-4.021528,0.573737,0.998089
1778595333.6230202,-4.020730,0.574914,0.998996
1778595333.6729262,-4.020069,0.576085,0.998996
1778595333.7228875,-4.019263,0.577165,0.998253
1778595333.763861,-4.018619,0.578148,0.998253
1778595333.8129628,-4.017920,0.579290,0.997436
1778595333.8628914,-4.017150,0.580553,0.997436
1778595333.9242687,-4.016161,0.582130,0.997436
1778595333.9732947,-4.015509,0.583284,0.997436
1778595334.0230803,-4.014860,0.584447,0.997953
1778595334.0729218,-4.014097,0.585539,0.997953
1778595334.1229186,-4.013293,0.586710,0.997953
1778595334.1639473,-4.012623,0.587641,0.997953
1778595334.2129498,-4.011787,0.588932,0.997953
1778595334.2629225,-4.010847,0.590330,0.997953
1778595334.32423,-4.010028,0.591861,0.995789
1778595334.3732982,-4.009317,0.593011,0.995789
1778595334.4229276,-4.008960,0.593890,0.995789
1778595334.4729056,-4.008247,0.594942,0.997541
1778595334.5228925,-4.007473,0.596121,0.997541
1778595334.5628576,-4.006914,0.597043,0.997541
1778595334.6129808,-4.006213,0.598235,0.997541
1778595334.6629019,-4.005414,0.599433,0.997541
1778595334.7230697,-4.004677,0.600718,0.997541
1778595334.7732253,-4.003941,0.601903,0.997579
1778595334.8230188,-4.003186,0.603035,0.997579
1778595334.8729312,-4.002414,0.604212,0.997768
1778595334.9228947,-4.001563,0.605294,0.997768
1778595334.9628563,-4.001056,0.606191,0.997768
1778595335.0130086,-4.000301,0.607395,0.997768
1778595335.0629008,-3.999584,0.608576,0.997768
1778595335.1228714,-3.998858,0.609986,0.997768
1778595335.1728947,-3.998160,0.611121,0.997768
1778595335.2231135,-3.997533,0.612255,0.997768
1778595335.2729344,-3.996691,0.613357,0.996795
1778595335.322898,-3.995949,0.614557,0.996795
1778595335.3628533,-3.995326,0.615526,0.996085
1778595335.4130216,-3.994507,0.616770,0.996086
1778595335.462926,-3.993737,0.618045,0.996086
1778595335.5227866,-3.992911,0.619459,0.996086
1778595335.5732052,-3.992249,0.620642,0.996086
1778595335.6229181,-3.991307,0.621840,0.996086
1778595335.6729352,-3.990601,0.622951,0.995572
1778595335.7239034,-3.989892,0.624057,0.995592
1778595335.7628713,-3.989451,0.624940,0.995592
1778595335.8150291,-3.988848,0.626067,0.995592
1778595335.8629596,-3.988048,0.627264,0.995592
1778595335.9230933,-3.987255,0.628596,0.996159
1778595335.9630258,-3.986569,0.629549,0.997144
1778595336.0229394,-3.985654,0.630870,0.997144
1778595336.0729425,-3.984932,0.632069,0.996790
1778595336.1229038,-3.984195,0.633225,0.996790
1778595336.162857,-3.983715,0.634159,0.996739
1778595336.2152207,-3.982984,0.635343,0.996739
1778595336.2629735,-3.982382,0.636471,0.996739
1778595336.323019,-3.981730,0.637836,0.996739
1778595336.3624113,-3.981085,0.638818,0.996739
1778595336.4231136,-3.980186,0.640220,0.996739
1778595336.4729447,-3.979335,0.641383,0.997068
1778595336.522908,-3.978696,0.642533,0.997068
1778595336.5638704,-3.978115,0.643488,0.997068
1778595336.6140707,-3.977376,0.644701,0.997068
1778595336.6629992,-3.976638,0.645909,0.997783
1778595336.7225306,-3.975755,0.647314,0.997159
1778595336.7727573,-3.975005,0.648529,0.997243
1778595336.8231165,-3.974302,0.649555,0.996790
1778595336.8729415,-3.973717,0.650623,0.996790
1778595336.922911,-3.973026,0.651798,0.996790
1778595336.9628687,-3.972494,0.652714,0.996790
1778595337.014065,-3.971823,0.653914,0.996790
1778595337.0629106,-3.971178,0.655037,0.996790
1778595337.1230557,-3.970415,0.656482,0.996790
1778595337.1741364,-3.969603,0.657661,0.997593
1778595337.223111,-3.968935,0.658759,0.997937
1778595337.2729552,-3.968202,0.659928,0.998148
1778595337.3229134,-3.967533,0.661074,0.997741
1778595337.3628688,-3.967035,0.662026,0.997861
1778595337.4140878,-3.966332,0.663232,0.997902
1778595337.462914,-3.965633,0.664391,0.998468
1778595337.522951,-3.964724,0.665724,0.998776
1778595337.5631034,-3.964211,0.666524,0.998776
1778595337.6231155,-3.963313,0.667914,0.998882
1778595337.6729493,-3.962570,0.669147,0.998528
1778595337.7229295,-3.961789,0.670355,0.998739
1778595337.7628772,-3.961162,0.671352,0.998323
1778595337.8140895,-3.960466,0.672457,0.998475
1778595337.862939,-3.959794,0.673588,0.998382
1778595337.9224513,-3.958943,0.674944,0.997865
1778595337.9739337,-3.958274,0.676098,0.998203
1778595338.0229466,-3.957527,0.677276,0.997696
1778595338.0729556,-3.956771,0.678519,0.998188
1778595338.1229556,-3.956081,0.679714,0.997596
1778595338.1628883,-3.955551,0.680646,0.997404
1778595338.214075,-3.954801,0.681773,0.997982
1778595338.2630854,-3.954057,0.682841,0.996969
1778595338.3131843,-3.953396,0.683923,0.997229
1778595338.3740873,-3.952605,0.685290,0.997119
1778595338.4230404,-3.951888,0.686452,0.997711
1778595338.4729593,-3.951252,0.687645,0.997757
1778595338.522923,-3.950588,0.688829,0.997793
1778595338.563884,-3.950047,0.689772,0.998217
1778595338.614091,-3.949257,0.690970,0.998162
1778595338.6649237,-3.948516,0.692088,0.997927
1778595338.7240634,-3.947597,0.693482,0.997769
1778595338.7631207,-3.947042,0.694417,0.997863
1778595338.8252614,-3.946236,0.695855,0.998191
1778595338.871961,-3.945592,0.696953,0.997944
1778595338.921927,-3.944862,0.698047,0.998643
1778595338.9648879,-3.944262,0.699034,0.998743
1778595339.0150926,-3.943677,0.700092,0.998422
1778595339.0660012,-3.942960,0.701237,0.997848
1778595339.1250272,-3.942082,0.702530,0.996909
1778595339.1752117,-3.941288,0.703738,0.997200
1778595339.2253814,-3.940451,0.704973,0.997124
1778595339.2719572,-3.939918,0.706062,0.996766
1778595339.3219304,-3.939263,0.707271,0.996870
1778595339.3648932,-3.938678,0.708226,0.996901
1778595339.414091,-3.937906,0.709433,0.996819
1778595339.4649873,-3.937098,0.710518,0.995246
1778595339.5226295,-3.936427,0.711802,0.995041
1778595339.5729477,-3.935696,0.712973,0.994690
1778595339.6240065,-3.934996,0.714148,0.994636
1778595339.6719537,-3.934298,0.715380,0.994554
1778595339.7219315,-3.933514,0.716586,0.994541
1778595339.763894,-3.932942,0.717589,0.995055
1778595339.814074,-3.932227,0.718710,0.995139
1778595339.8639314,-3.931549,0.719738,0.995441
1778595339.9250808,-3.930609,0.721158,0.995868
1778595339.9730892,-3.930043,0.722080,0.997585
1778595340.0240753,-3.929762,0.722578,1.004066
1778595340.0719688,-3.929491,0.722986,1.011303
1778595340.1219368,-3.928972,0.723606,1.018743
1778595340.1638956,-3.928611,0.724101,1.023801
1778595340.2129335,-3.928174,0.724654,1.029526
1778595340.2639956,-3.927757,0.725202,1.035532
1778595340.324152,-3.927263,0.725893,1.042588
1778595340.3609574,-3.926913,0.726424,1.047805
1778595340.4239738,-3.926415,0.727269,1.056391
1778595340.470975,-3.925989,0.727931,1.062980
1778595340.5209396,-3.925591,0.728574,1.069677
1778595340.5639024,-3.925301,0.729033,1.074392
1778595340.6129386,-3.924926,0.729628,1.079918
1778595340.6639946,-3.924562,0.730161,1.085877
1778595340.7236996,-3.924123,0.731019,1.094157
1778595340.7729554,-3.923786,0.731645,1.101007
1778595340.8229756,-3.923539,0.732277,1.107570
1778595340.8709774,-3.923242,0.732941,1.114386
1778595340.9209397,-3.922970,0.733517,1.120726
1778595340.9639032,-3.922694,0.734022,1.125590
1778595341.012943,-3.922360,0.734602,1.131173
1778595341.063058,-3.922036,0.735246,1.137700
1778595341.1235137,-3.921511,0.736112,1.146242
1778595341.1734543,-3.921189,0.736820,1.153190
1778595341.2229774,-3.920877,0.737587,1.160139
1778595341.2709816,-3.920507,0.738291,1.167161
1778595341.3209436,-3.920235,0.738868,1.172951
1778595341.3639054,-3.919957,0.739327,1.177432
1778595341.412946,-3.919677,0.740023,1.184175
1778595341.4630277,-3.919320,0.740768,1.191107
1778595341.5241623,-3.918898,0.741581,1.199128
1778595341.5730472,-3.918602,0.742358,1.205789
1778595341.6230438,-3.918261,0.743010,1.212107
1778595341.674982,-3.917931,0.743732,1.219093
1778595341.7209482,-3.917749,0.744253,1.224366
1778595341.7639103,-3.917520,0.744783,1.229696
1778595341.8139477,-3.917272,0.745524,1.236679
1778595341.862942,-3.916979,0.746189,1.242910
1778595341.9235778,-3.916548,0.747151,1.251507
1778595341.959972,-3.916324,0.747681,1.256246
1778595342.022983,-3.916011,0.748588,1.264031
1778595342.0750036,-3.915729,0.749265,1.270223
1778595342.1199515,-3.915529,0.749776,1.275004
1778595342.163946,-3.915292,0.750397,1.280428
1778595342.2129529,-3.915022,0.751046,1.286808
1778595342.2630305,-3.914765,0.751769,1.293294
1778595342.3234534,-3.914453,0.752696,1.301949
1778595342.360166,-3.914305,0.753197,1.306331
1778595342.423137,-3.914049,0.754138,1.314734
1778595342.474135,-3.913816,0.754804,1.320951
1778595342.520084,-3.913640,0.755431,1.326567
1778595342.5640683,-3.913403,0.756030,1.332383
1778595342.6140223,-3.913176,0.756779,1.339157
1778595342.6630538,-3.912934,0.757573,1.346121
1778595342.7238758,-3.912654,0.758484,1.354037
1778595342.7725236,-3.912485,0.759201,1.360290
1778595342.822532,-3.912253,0.759898,1.366363
1778595342.873509,-3.912064,0.760556,1.372231
1778595342.9194849,-3.911875,0.761170,1.377943
1778595342.9634655,-3.911726,0.761731,1.383195
1778595343.0124507,-3.911585,0.762510,1.389856
1778595343.0629518,-3.911354,0.763272,1.396507
1778595343.12381,-3.911200,0.764188,1.404725
1778595343.1603174,-3.911094,0.764719,1.409769
1778595343.2231486,-3.910942,0.765597,1.417667
1778595343.2742467,-3.910814,0.766245,1.423496
1778595343.3202422,-3.910690,0.766800,1.428384
1778595343.36426,-3.910510,0.767523,1.434592
1778595343.41412,-3.910362,0.768308,1.441325
1778595343.4629552,-3.910209,0.769054,1.447726
1778595343.5142176,-3.910063,0.769848,1.454439
1778595343.5590897,-3.909952,0.770475,1.459774
1778595343.6230679,-3.909834,0.771400,1.468031
1778595343.6742887,-3.909678,0.772000,1.473444
1778595343.7189798,-3.909561,0.772675,1.479213
1778595343.7639937,-3.909404,0.773433,1.485725
1778595343.8129785,-3.909295,0.774179,1.491828
1778595343.8630211,-3.909183,0.774980,1.498449
1778595343.9239054,-3.909020,0.775911,1.506133
1778595343.9589381,-3.908947,0.776507,1.510948
1778595344.0226157,-3.908782,0.777485,1.519038
1778595344.0733187,-3.908653,0.778220,1.524903
1778595344.1184967,-3.908537,0.778980,1.531365
1778595344.1634767,-3.908497,0.779628,1.536965
1778595344.2131171,-3.908419,0.780436,1.543511
1778595344.2627017,-3.908349,0.781133,1.549774
1778595344.3236177,-3.908283,0.782116,1.557737
1778595344.373393,-3.908182,0.782812,1.564113
1778595344.423719,-3.908143,0.783479,1.569910
1778595344.4740632,-3.908059,0.784263,1.576490
1778595344.5234814,-3.907962,0.785029,1.582858
1778595344.5641968,-3.907875,0.785667,1.587988
1778595344.6143486,-3.907805,0.786455,1.594371
1778595344.6637838,-3.907759,0.787224,1.600762
1778595344.7241662,-3.907733,0.788217,1.609021
1778595344.7643898,-3.907689,0.788788,1.614155
1778595344.8243284,-3.907661,0.789594,1.620630
1778595344.8740506,-3.907632,0.790292,1.626531
1778595344.925009,-3.907606,0.791122,1.633485
1778595344.964227,-3.907576,0.791793,1.639074
1778595345.0139797,-3.907570,0.792578,1.645414
1778595345.064174,-3.907614,0.793352,1.651893
1778595345.1236317,-3.907617,0.794211,1.659282
1778595345.1635695,-3.907634,0.794748,1.664160
1778595345.2240257,-3.907652,0.795584,1.671195
1778595345.2740192,-3.907623,0.796438,1.678482
1778595345.3249676,-3.907588,0.797309,1.685615
1778595345.3639622,-3.907634,0.797941,1.690356
1778595345.414062,-3.907649,0.798827,1.697594
1778595345.463983,-3.907708,0.799586,1.704011
1778595345.5237277,-3.907856,0.800374,1.710219
1778595345.5737016,-3.907772,0.801209,1.717374
1778595345.6242344,-3.907845,0.801924,1.723640
1778595345.6739926,-3.907893,0.802739,1.730443
1778595345.7238886,-3.907950,0.803446,1.736363
1778595345.7639656,-3.907967,0.804149,1.741826
1778595345.8139844,-3.908086,0.804891,1.748251
1778595345.8640409,-3.908162,0.805589,1.754095
1778595345.914259,-3.908237,0.806401,1.760777
1778595345.9642437,-3.908300,0.807077,1.766789
1778595346.0203676,-3.908415,0.807915,1.773930
1778595346.0699935,-3.908498,0.808687,1.780714
1778595346.1199856,-3.908607,0.809410,1.787006
1778595346.1680877,-3.908760,0.810166,1.793662
1778595346.2179825,-3.908920,0.810921,1.800204
1778595346.2599893,-3.909013,0.811573,1.805548
1778595346.3280382,-3.909180,0.812490,1.813563
1778595346.3601973,-3.909227,0.812960,1.817545
1778595346.4200501,-3.909382,0.813964,1.825700
1778595346.4700363,-3.909519,0.814786,1.832586
1778595346.519992,-3.909704,0.815619,1.839486
1778595346.5670187,-3.909808,0.816337,1.845450
1778595346.6169932,-3.909971,0.817120,1.851955
1778595346.6601026,-3.910116,0.817870,1.857602
1778595346.7266421,-3.910294,0.818785,1.865703
1778595346.7766528,-3.910501,0.819566,1.872425
1778595346.8202307,-3.910635,0.820216,1.878043
1778595346.8690236,-3.910826,0.821040,1.884848
1778595346.9239914,-3.911007,0.821864,1.891716
1778595346.9649699,-3.911139,0.822427,1.896816
1778595347.0141866,-3.911397,0.823213,1.903322
1778595347.0640938,-3.911550,0.823888,1.909134
1778595347.1139941,-3.911725,0.824559,1.914768
1778595347.1636157,-3.911906,0.825283,1.920765
1778595347.2235065,-3.912184,0.826250,1.929281
1778595347.2739997,-3.912402,0.826976,1.935435
1778595347.3240452,-3.912623,0.827696,1.941973
1778595347.3649638,-3.912850,0.828364,1.947646
1778595347.4139776,-3.913084,0.829144,1.954081
1778595347.4601204,-3.913278,0.829797,1.959687
1778595347.5087168,-3.913472,0.830426,1.965246
1778595347.5641665,-3.913728,0.831242,1.972250
1778595347.6234055,-3.913986,0.832119,1.980130
1778595347.6740277,-3.914223,0.832841,1.986279
1778595347.7239985,-3.914528,0.833611,1.993129
1778595347.7650297,-3.914741,0.834166,1.998432
1778595347.8139975,-3.915017,0.834855,2.004523
1778595347.8641045,-3.915242,0.835573,2.010555
1778595347.9249363,-3.915504,0.836342,2.017397
1778595347.964333,-3.915740,0.836949,2.022668
1778595348.0242507,-3.916040,0.837856,2.030654
1778595348.0740347,-3.916358,0.838633,2.037491
1778595348.1240003,-3.916635,0.839412,2.044263
1778595348.1649659,-3.916895,0.840035,2.049464
1778595348.2140188,-3.917204,0.840665,2.055767
1778595348.2640033,-3.917480,0.841290,2.061296
1778595348.3244724,-3.917893,0.842171,2.069213
1778595348.363467,-3.918155,0.842776,2.074570
1778595348.4243708,-3.918540,0.843682,2.082585
1778595348.474036,-3.918924,0.844447,2.089419
1778595348.5241053,-3.919245,0.845199,2.096198
1778595348.563972,-3.919539,0.845751,2.101192
1778595348.613988,-3.919822,0.846387,2.106832
1778595348.6640787,-3.920130,0.847041,2.112683
1778595348.724189,-3.920542,0.847922,2.120226
1778595348.7642677,-3.920846,0.848576,2.125917
1778595348.8237865,-3.921282,0.849498,2.133990
1778595348.8740377,-3.921621,0.850187,2.140552
1778595348.924003,-3.922027,0.850960,2.147437
1778595348.9640315,-3.922294,0.851499,2.152226
1778595349.0139852,-3.922577,0.852192,2.158135
1778595349.0640702,-3.922931,0.852779,2.163803
1778595349.124235,-3.923345,0.853563,2.171478
1778595349.1743002,-3.923784,0.854261,2.178626
1778595349.2243776,-3.924206,0.854879,2.185123
1778595349.2740417,-3.924673,0.855553,2.192213
1778595349.324004,-3.925052,0.856150,2.198353
1778595349.3649669,-3.925338,0.856639,2.203192
1778595349.414034,-3.925762,0.857139,2.208181
1778595349.4640763,-3.926107,0.857953,2.215509
1778595349.523743,-3.926695,0.858799,2.224094
1778595349.5634928,-3.927040,0.859400,2.229571
1778595349.6243331,-3.927630,0.860158,2.237256
1778595349.674041,-3.928079,0.860803,2.243947
1778595349.724014,-3.928484,0.861435,2.249880
1778595349.763989,-3.928843,0.861864,2.254561
1778595349.8140101,-3.929234,0.862425,2.260428
1778595349.864031,-3.929703,0.863134,2.267258
1778595349.9239428,-3.930264,0.863993,2.275387
1778595349.973855,-3.930797,0.864519,2.280966
1778595350.0240116,-3.931274,0.865351,2.289010
1778595350.074045,-3.931732,0.865953,2.295473
1778595350.1240108,-3.932195,0.866538,2.301828
1778595350.163981,-3.932478,0.866999,2.306094
1778595350.2150424,-3.932928,0.867671,2.312530
1778595350.2640152,-3.933421,0.868339,2.319247
1778595350.323763,-3.934060,0.869019,2.327288
1778595350.374699,-3.934621,0.869656,2.333917
1778595350.4237022,-3.935137,0.870204,2.339917
